Year,LandslideID,Zone,QuadratID,Species_Jp,Coverage_%,Max_H_cm,Species type,Moisture type
Reference,Hidaka,Middle,A,Suge SP,1,10,Unknown,Unknown
Reference,Hidaka,Middle,A,Mukago irakusa,1,10,Forest species,Wet
Reference,Hidaka,Middle,A,Irakusa,1,15,Forest species,Wet
Reference,Hidaka,Middle,B,Oshida,20,45,Forest species,Moderate
Reference,Hidaka,Middle,B,Miyakozasa,80,50,Generalist species,Moderate
Reference,Hidaka,Middle,B,Konronsou,5,50,Forest species,Wet
Reference,Hidaka,Middle,B,Momijigasa,1,25,Forest species,Wet
Reference,Hidaka,Middle,B,Suge SP,1,5,Unknown,Unknown
Reference,Hidaka,Middle,C,Jumonji fern,5,30,Forest species,Moderate
Reference,Hidaka,Middle,C,Miyakozasa,60,30,Generalist species,Moderate
Reference,Hidaka,Middle,C,Momijigasa,5,30,Forest species,Wet
Reference,Hidaka,Middle,C,Fukkisou,20,20,Woody species,Woody species
Reference,Hidaka,Middle,C,Konronsou,5,35,Forest species,Wet
Reference,Hidaka,Middle,C,Irakusa,1,10,Forest species,Wet
Reference,Hidaka,Middle,C,Tsurumasaki,1,10,Woody species,Woody species
Reference,Hidaka,Middle,C,Yobusumasou,1,10,Forest species,Wet
Reference,Hidaka,Middle,C,Kurobiitaya,1,15,Woody species,Woody species
Reference,Hidaka,Middle,D,Oshida,40,70,Forest species,Moderate
Reference,Hidaka,Middle,D,Miyakozasa,30,40,Generalist species,Moderate
Reference,Hidaka,Middle,D,Konronsou,5,30,Forest species,Wet
Reference,Hidaka,Middle,D,Momijigasa,10,10,Forest species,Wet
Reference,Hidaka,Middle,D,Tsuru ajisai,1,5,Woody species,Woody species
Reference,Hidaka,Middle,D,Irakusa,1,10,Forest species,Wet
Reference,Hidaka,Middle,D,Mukago irakusa,5,10,Forest species,Wet
Reference,Hidaka,Middle,D,Koichiyakusou,1,5,Forest species,Moderate
Reference,Hidaka,Middle,D,Itayakaede,1,10,Woody species,Woody species
Reference,Hidaka,Lower,A,Miyakozasa,40,40,Generalist species,Moderate
Reference,Hidaka,Lower,A,Fukkisou,15,20,Woody species,Woody species
Reference,Hidaka,Lower,A,Aomizu,10,25,Forest species,Wet
Reference,Hidaka,Lower,A,Mitsuba,5,10,Forest species,Wet
Reference,Hidaka,Lower,A,Mizuhiki,5,10,Forest species,Wet
Reference,Hidaka,Lower,A,Mizosoba,1,10,Generalist species,Wet
Reference,Hidaka,Lower,A,Yabuninjin,1,10,Forest species,Wet
Reference,Hidaka,Lower,A,Daikonsou,1,10,Forest species,Wet
Reference,Hidaka,Lower,B,Miyakozasa,60,130,Generalist species,Moderate
Reference,Hidaka,Lower,B,Yobusumasou,10,100,Forest species,Wet
Reference,Hidaka,Lower,B,Aomizu,10,10,Forest species,Wet
Reference,Hidaka,Lower,B,Fukkisou,10,20,Woody species,Woody species
Reference,Hidaka,Lower,B,Tsurifunesou,5,25,Forest species,Wet
Reference,Hidaka,Lower,B,Konronsou,5,20,Forest species,Wet
Reference,Hidaka,Lower,B,Irakusa,1,25,Forest species,Wet
Reference,Hidaka,Lower,B,Daikonsou,1,10,Forest species,Wet
Reference,Hidaka,Lower,B,Tsuru ajisai,1,5,Woody species,Woody species
Reference,Hidaka,Lower,C,Miyakozasa,70,35,Generalist species,Moderate
Reference,Hidaka,Lower,C,Tanimitsuba,20,50,Forest species,Wet
Reference,Hidaka,Lower,C,Kurobiitaya,5,10,Woody species,Woody species
Reference,Hidaka,Lower,C,Tsuru ajisai,1,5,Woody species,Woody species
Reference,Hidaka,Lower,C,Aomizu,1,5,Forest species,Wet
Reference,Hidaka,Lower,D,Miyakozasa,70,40,Generalist species,Moderate
Reference,Hidaka,Lower,D,Torikabuto,5,60,Forest species,Wet
Reference,Hidaka,Lower,D,Fukkisou,10,20,Woody species,Woody species
Reference,Hidaka,Lower,D,Kurobiitaya,1,10,Woody species,Woody species
Reference,Hidaka,Lower,D,Mitsuba utsugi,1,5,Woody species,Woody species
Reference,Hidaka,Lower,D,Kitsurifune,1,10,Forest species,Wet
1981,70,Initiation,A,Oshida,15,70,Forest species,Moderate
1981,70,Initiation,A,Miyakozasa,20,40,Generalist species,Moderate
1981,70,Initiation,A,Yabuninjin,10,15,Forest species,Wet
1981,70,Initiation,A,Mizuhiki,10,50,Forest species,Wet
1981,70,Initiation,A,Hangonsou,5,80,Open land species,Dry
1981,70,Initiation,A,Torikabuto,1,60,Forest species,Wet
1981,70,Initiation,A,Naginata Koju,10,20,Open land species,Dry
1981,70,Initiation,A,Kakidoshi,1,5,Open land species,Moderate
1981,70,Initiation,A,Aodamo,5,15,Woody species,Woody species
1981,70,Initiation,A,Tachitsubo violets,1,5,Open land species,Dry
1981,70,Initiation,A,Kohakobe,1,5,Open land species,Wet
1981,70,Initiation,A,Koichiyakusou,1,5,Forest species,Moderate
1981,70,Initiation,A,Suge SP,5,5,Unknown,Unknown
1981,70,Initiation,A,Nogariyasu,1,15,Generalist species,Moderate
1981,70,Initiation,B,Miyakozasa,10,40,Generalist species,Moderate
1981,70,Initiation,B,Torikabuto,1,40,Forest species,Wet
1981,70,Initiation,B,Aodamo,5,100,Woody species,Woody species
1981,70,Initiation,B,Yamamomiji,5,40,Woody species,Woody species
1981,70,Initiation,B,Aomizu,5,10,Forest species,Wet
1981,70,Initiation,B,Haedokusou,5,30,Forest species,Moderate
1981,70,Initiation,B,Sawashiba,5,20,Woody species,Woody species
1981,70,Initiation,B,Koichiyakusou,1,5,Forest species,Moderate
1981,70,Initiation,B,Keyama hannoki,5,10,Woody species,Woody species
1981,70,Initiation,B,Sugina,1,10,Open land species,Dry
1981,70,Initiation,B,Oshida,5,5,Forest species,Moderate
1981,70,Initiation,B,Mizuhiki,1,15,Forest species,Wet
1981,70,Initiation,B,Miyama Mugura,1,10,Forest species,Moderate
1981,70,Initiation,B,Tachitsubo violets,1,5,Open land species,Dry
1981,70,Initiation,C,Miyakozasa,40,40,Generalist species,Moderate
1981,70,Initiation,C,Hangonsou,5,80,Open land species,Dry
1981,70,Initiation,C,Momijigasa,10,60,Forest species,Wet
1981,70,Initiation,C,Aomizu,10,60,Forest species,Wet
1981,70,Initiation,C,Mizuhiki,5,25,Forest species,Wet
1981,70,Initiation,C,Oshida,5,40,Forest species,Moderate
1981,70,Initiation,C,Tachitsubo violets,1,5,Open land species,Dry
1981,70,Initiation,C,Miyama Mugura,1,5,Forest species,Moderate
1981,70,Initiation,C,Sawashiba,1,40,Woody species,Woody species
1981,70,Initiation,C,Nekonomeso,1,5,Forest species,Wet
1981,70,Initiation,C,Taranoki,1,50,Woody species,Woody species
1981,70,Initiation,D,Miyakozasa,90,70,Generalist species,Moderate
1981,70,Initiation,D,Oshida,20,80,Forest species,Moderate
1981,70,Initiation,D,Momijigasa,15,100,Forest species,Wet
1981,70,Initiation,D,Naginata Koju,5,50,Open land species,Dry
1981,70,Initiation,D,Aomizu,10,20,Forest species,Wet
1981,70,Initiation,D,Mukago irakusa,1,20,Forest species,Wet
1981,70,Initiation,D,Mizuhiki,1,30,Forest species,Wet
1981,70,Initiation,D,Yabumame,1,15,Open land species,Moderate
1981,70,Initiation,D,Miyama Mugura,15,15,Forest species,Moderate
1981,70,Initiation,D,Sugina,1,20,Open land species,Dry
1981,70,Initiation,D,Sarashina Shouma,1,20,Generalist species,Wet
1981,70,Initiation,D,Haedokusou,1,15,Forest species,Moderate
1981,70,Transport,A,Miyakozasa,20,60,Generalist species,Moderate
1981,70,Transport,A,Torikabuto,5,110,Forest species,Wet
1981,70,Transport,A,Tanimitsuba,10,60,Forest species,Wet
1981,70,Transport,A,Mitsuba,1,10,Forest species,Wet
1981,70,Transport,A,Fukkisou,20,25,Woody species,Woody species
1981,70,Transport,A,Mukago irakusa,10,15,Forest species,Wet
1981,70,Transport,A,Yamaguwa,1,30,Woody species,Woody species
1981,70,Transport,A,Kurumabasou,5,30,Forest species,Moderate
1981,70,Transport,A,Suge SP2,1,30,Unknown,Unknown
1981,70,Transport,B,Mizunara,1,20,Woody species,Woody species
1981,70,Transport,B,Kurumabasou,5,20,Forest species,Moderate
1981,70,Transport,B,Fukkisou,15,20,Woody species,Woody species
1981,70,Transport,B,Sugina,5,5,Open land species,Dry
1981,70,Transport,B,Tanimitsuba,1,20,Forest species,Wet
1981,70,Transport,B,Yabuninjin,1,5,Forest species,Wet
1981,70,Transport,B,Mizuhiki,1,30,Forest species,Wet
1981,70,Transport,B,Mukago irakusa,1,10,Forest species,Wet
1981,70,Transport,B,Aomizu,1,10,Forest species,Wet
1981,70,Transport,B,Tsutaurushi,1,10,Woody species,Woody species
1981,70,Transport,C,Miyakozasa,10,50,Generalist species,Moderate
1981,70,Transport,C,Oshida,15,40,Forest species,Moderate
1981,70,Transport,C,Kurumabasou,5,20,Forest species,Moderate
1981,70,Transport,C,Akitabuki,1,5,Generalist species,Moderate
1981,70,Transport,C,Fukkisou,1,10,Woody species,Woody species
1981,70,Transport,C,Ruiyou shouma,1,10,Forest species,Wet
1981,70,Transport,C,Mukago irakusa,20,15,Forest species,Wet
1981,70,Transport,C,Kohakobe,1,5,Open land species,Wet
1981,70,Transport,C,Konronsou,1,10,Forest species,Wet
1981,70,Transport,D,Miyakozasa,40,40,Generalist species,Moderate
1981,70,Transport,D,Fukkisou,10,25,Woody species,Woody species
1981,70,Transport,D,Kurumabasou,5,15,Forest species,Moderate
1981,70,Transport,D,Tanimitsuba,5,15,Forest species,Wet
1981,70,Transport,D,Mukago irakusa,5,10,Forest species,Wet
1981,70,Transport,D,Kitsurifune,1,10,Forest species,Wet
1981,70,Transport,D,Suge SP2,1,10,Unknown,Unknown
1981,70,Deposition,A,Mizosoba,40,30,Generalist species,Wet
1981,70,Deposition,A,Mukago irakusa,10,45,Forest species,Wet
1981,70,Deposition,A,Mitsuba,5,10,Forest species,Wet
1981,70,Deposition,A,Kohakobe,5,10,Open land species,Wet
1981,70,Deposition,A,Nekonomeso,5,5,Forest species,Wet
1981,70,Deposition,A,Kakidoshi,5,5,Open land species,Moderate
1981,70,Deposition,A,Aomizu,1,5,Forest species,Wet
1981,70,Deposition,A,Mizuhiki,1,35,Forest species,Wet
1981,70,Deposition,A,Kitsurifune,1,10,Forest species,Wet
1981,70,Deposition,A,Suge SP,10,20,Unknown,Unknown
1981,70,Deposition,A,Momijigasa,1,5,Forest species,Wet
1981,70,Deposition,B,Miyakozasa,80,50,Generalist species,Moderate
1981,70,Deposition,B,Aomizu,5,20,Forest species,Wet
1981,70,Deposition,B,Irakusa,5,15,Forest species,Wet
1981,70,Deposition,B,Mukago irakusa,10,10,Forest species,Wet
1981,70,Deposition,B,Tanimitsuba,5,20,Forest species,Wet
1981,70,Deposition,B,Fukkisou,5,15,Woody species,Woody species
1981,70,Deposition,B,Sugina,1,15,Open land species,Dry
1981,70,Deposition,B,Kohakobe,1,10,Open land species,Wet
1981,70,Deposition,B,Momijigasa,5,70,Forest species,Wet
1981,70,Deposition,B,Suge SP3,1,20,Unknown,Unknown
1981,70,Deposition,C,Miyakozasa,15,60,Generalist species,Moderate
1981,70,Deposition,C,Momijigasa,5,50,Forest species,Wet
1981,70,Deposition,C,Mizuhiki,1,70,Forest species,Wet
1981,70,Deposition,C,Mizosoba,20,20,Generalist species,Wet
1981,70,Deposition,C,Tanimitsuba,5,50,Forest species,Wet
1981,70,Deposition,C,Mitsuba,5,20,Forest species,Wet
1981,70,Deposition,C,Aomizu,1,20,Forest species,Wet
1981,70,Deposition,C,Kakidoshi,5,5,Open land species,Moderate
1981,70,Deposition,C,Miyama Mugura,5,10,Forest species,Moderate
1981,70,Deposition,C,Mukago irakusa,5,10,Forest species,Wet
1981,70,Deposition,C,Daikonsou,5,5,Forest species,Wet
1981,70,Deposition,C,Kohakobe,5,10,Open land species,Wet
1981,70,Deposition,C,Kitsurifune,1,10,Forest species,Wet
1981,70,Deposition,C,Akitabuki,1,20,Generalist species,Moderate
1981,70,Deposition,D,Miyakozasa,20,50,Generalist species,Moderate
1981,70,Deposition,D,Oshida,50,40,Forest species,Moderate
1981,70,Deposition,D,Momijigasa,15,70,Forest species,Wet
1981,70,Deposition,D,Irakusa,1,5,Forest species,Wet
1981,70,Deposition,D,Fukkisou,5,15,Woody species,Woody species
1981,70,Deposition,D,Kitsurifune,1,15,Forest species,Wet
Reference,Atsuma,Lower,A,Oshida,40,60,Forest species,Moderate
Reference,Atsuma,Lower,A,Kouya warabi,10,80,Forest species,Wet
Reference,Atsuma,Lower,A,Chishimaazami,1,10,Open land species,Moderate
Reference,Atsuma,Lower,A,Aodamo,1,15,Woody species,Woody species
Reference,Atsuma,Lower,A,Tachitsubo violets,1,5,Open land species,Dry
Reference,Atsuma,Lower,A,Nekonomeso,1,1,Forest species,Wet
Reference,Atsuma,Lower,A,Momijigasa,5,10,Forest species,Wet
Reference,Atsuma,Lower,A,Daikonsou,1,5,Forest species,Wet
Reference,Atsuma,Lower,A,Yabuninjin,10,10,Forest species,Wet
Reference,Atsuma,Lower,A,Irakusa,1,5,Forest species,Wet
Reference,Atsuma,Lower,A,Fukkisou,1,10,Woody species,Woody species
Reference,Atsuma,Lower,A,Okukuruma Mugura,15,10,Forest species,Wet
Reference,Atsuma,Lower,A,Kohakobe,5,5,Open land species,Wet
Reference,Atsuma,Lower,A,Haedokusou,5,20,Forest species,Moderate
Reference,Atsuma,Lower,A,Yobusumasou,5,50,Forest species,Wet
Reference,Atsuma,Lower,A,Mizuhiki,1,25,Forest species,Wet
Reference,Atsuma,Lower,A,Suge SP3,5,5,Unknown,Unknown
Reference,Atsuma,Lower,A,Nogariyasu,1,15,Generalist species,Moderate
Reference,Atsuma,Lower,A,Kakidoshi,5,5,Open land species,Moderate
Reference,Atsuma,Lower,A,Mukago irakusa,1,5,Forest species,Wet
Reference,Atsuma,Lower,B,Torikabuto,5,75,Forest species,Wet
Reference,Atsuma,Lower,B,Fukkisou,20,20,Woody species,Woody species
Reference,Atsuma,Lower,B,Daikonsou,5,50,Forest species,Wet
Reference,Atsuma,Lower,B,Mizuhiki,1,20,Forest species,Wet
Reference,Atsuma,Lower,B,Aodamo,1,10,Woody species,Woody species
Reference,Atsuma,Lower,B,Yabuninjin,5,5,Forest species,Wet
Reference,Atsuma,Lower,B,Momijigasa,1,5,Forest species,Wet
Reference,Atsuma,Lower,B,Kitsurifune,1,10,Forest species,Wet
Reference,Atsuma,Lower,B,Fern SP,5,20,Unknown,Unknown
Reference,Atsuma,Lower,C,Oshida,50,80,Forest species,Moderate
Reference,Atsuma,Lower,C,Momijigasa,15,10,Forest species,Wet
Reference,Atsuma,Lower,C,Aomizu,5,10,Forest species,Wet
Reference,Atsuma,Lower,C,Irakusa,10,10,Forest species,Wet
Reference,Atsuma,Lower,C,Tachitsubo violets,1,10,Open land species,Dry
Reference,Atsuma,Lower,C,Daikonsou,1,10,Forest species,Wet
Reference,Atsuma,Lower,C,Yabuninjin,5,5,Forest species,Wet
Reference,Atsuma,Lower,C,Kohakobe,1,5,Open land species,Wet
Reference,Atsuma,Lower,C,Nekonomeso,5,5,Forest species,Wet
Reference,Atsuma,Lower,C,Suge SP,5,5,Unknown,Unknown
Reference,Atsuma,Lower,C,Kitsurifune,1,10,Forest species,Wet
Reference,Atsuma,Lower,C,Konronsou,5,40,Forest species,Wet
Reference,Atsuma,Lower,C,Harunire,1,5,Woody species,Woody species
Reference,Atsuma,Lower,D,Fern SP,10,25,Unknown,Unknown
Reference,Atsuma,Lower,D,Aomizu,15,15,Forest species,Wet
Reference,Atsuma,Lower,D,Kakidoshi,5,5,Open land species,Moderate
Reference,Atsuma,Lower,D,Miyama Mugura,1,10,Forest species,Moderate
Reference,Atsuma,Lower,D,Yabuninjin,5,10,Forest species,Wet
Reference,Atsuma,Lower,D,Kohakobe,5,5,Open land species,Wet
Reference,Atsuma,Lower,D,Hanatade,10,35,Forest species,Wet
Reference,Atsuma,Lower,D,Nekonomeso,1,1,Forest species,Wet
Reference,Atsuma,Lower,D,Ezo hebiichigo,5,5,Woody species,Woody species
Reference,Atsuma,Middle,A,Oshida,15,40,Forest species,Moderate
Reference,Atsuma,Middle,A,Miyakozasa,10,40,Generalist species,Moderate
Reference,Atsuma,Middle,A,Momijigasa,5,5,Forest species,Wet
Reference,Atsuma,Middle,A,Tachitsubo violets,1,5,Open land species,Dry
Reference,Atsuma,Middle,A,Irakusa,1,5,Forest species,Wet
Reference,Atsuma,Middle,A,Fukkisou,5,15,Woody species,Woody species
Reference,Atsuma,Middle,A,Kurumabasou,5,10,Forest species,Moderate
Reference,Atsuma,Middle,A,Konronsou,1,10,Forest species,Wet
Reference,Atsuma,Middle,A,Yobusumasou,1,15,Forest species,Wet
Reference,Atsuma,Middle,A,Koichiyakusou,1,1,Forest species,Moderate
Reference,Atsuma,Middle,B,Miyakozasa,30,40,Generalist species,Moderate
Reference,Atsuma,Middle,B,Oshida,15,30,Forest species,Moderate
Reference,Atsuma,Middle,B,Konronsou,5,15,Forest species,Wet
Reference,Atsuma,Middle,B,Yabuninjin,5,10,Forest species,Wet
Reference,Atsuma,Middle,B,Momijigasa,5,10,Forest species,Wet
Reference,Atsuma,Middle,B,Irakusa,1,5,Forest species,Wet
Reference,Atsuma,Middle,B,Kitsurifune,1,10,Forest species,Wet
Reference,Atsuma,Middle,C,Miyakozasa,70,40,Generalist species,Moderate
Reference,Atsuma,Middle,C,Fukkisou,5,15,Woody species,Woody species
Reference,Atsuma,Middle,C,Suge SP3,10,15,Unknown,Unknown
Reference,Atsuma,Middle,C,Yabuninjin,1,5,Forest species,Wet
Reference,Atsuma,Middle,C,Tachitsubo violets,1,5,Open land species,Dry
Reference,Atsuma,Middle,C,Konronsou,1,10,Forest species,Wet
Reference,Atsuma,Middle,C,Koichiyakusou,1,1,Forest species,Moderate
Reference,Atsuma,Middle,C,Momijigasa,1,10,Forest species,Wet
Reference,Atsuma,Middle,D,Miyakozasa,30,35,Generalist species,Moderate
Reference,Atsuma,Middle,D,Oshida,10,50,Forest species,Moderate
Reference,Atsuma,Middle,D,Suge SP3,5,10,Unknown,Unknown
Reference,Atsuma,Middle,D,Futarishizuka,1,15,Forest species,Wet
Reference,Atsuma,Middle,D,Miyama Mugura,1,5,Forest species,Moderate
Reference,Atsuma,Middle,D,Yabuninjin,1,5,Forest species,Wet
Reference,Atsuma,Middle,D,Fukkisou,1,5,Woody species,Woody species
Reference,Atsuma,Middle,D,Haedokusou,1,5,Forest species,Moderate
Reference,Atsuma,Upper,A,Miyakozasa,25,40,Generalist species,Moderate
Reference,Atsuma,Upper,A,Fukkisou,15,15,Woody species,Woody species
Reference,Atsuma,Upper,A,Naniwazu,1,15,Forest species,Moderate
Reference,Atsuma,Upper,A,Oshida,10,25,Forest species,Moderate
Reference,Atsuma,Upper,A,Sawafutagi,10,50,Woody species,Woody species
Reference,Atsuma,Upper,A,Miyama Mugura,1,10,Forest species,Moderate
Reference,Atsuma,Upper,A,Yachidamo,1,5,Woody species,Woody species
Reference,Atsuma,Upper,A,Ruiyou shouma,1,10,Forest species,Wet
Reference,Atsuma,Upper,B,Miyakozasa,60,45,Generalist species,Moderate
Reference,Atsuma,Upper,B,Momijigasa,10,20,Forest species,Wet
Reference,Atsuma,Upper,B,Fukkisou,10,15,Woody species,Woody species
Reference,Atsuma,Upper,B,Yamamomiji,1,20,Woody species,Woody species
Reference,Atsuma,Upper,B,Ruiyou shouma,1,15,Forest species,Wet
Reference,Atsuma,Upper,C,Miyakozasa,75,40,Generalist species,Moderate
Reference,Atsuma,Upper,C,Fukkisou,5,20,Woody species,Woody species
Reference,Atsuma,Upper,C,Konronsou,5,20,Forest species,Wet
Reference,Atsuma,Upper,D,Miyakozasa,65,50,Generalist species,Moderate
Reference,Atsuma,Upper,D,Futarishizuka,10,30,Forest species,Wet
Reference,Atsuma,Upper,D,Irakusa,5,20,Forest species,Wet
Reference,Atsuma,Upper,D,Momijigasa,10,15,Forest species,Wet
Reference,Atsuma,Upper,D,Fukkisou,10,10,Woody species,Woody species
Reference,Atsuma,Upper,D,Asada,1,10,Woody species,Woody species
Reference,Atsuma,Upper,D,Konronsou,1,10,Forest species,Wet
Reference,Atsuma,Upper,D,Tanimitsuba,1,15,Forest species,Wet
Reference,Atsuma,Upper,D,Suge SP3,5,10,Unknown,Unknown
Reference,Atsuma,Upper,D,Tachitsubo violets,1,5,Open land species,Dry
